"","playerID","name","IP","ER","ERA","K","ebWAR","efWAR"
"4900","chacial01","Alejandro Chacin",9,5,5,14,0.04,0.07
"4901","cletoma01","Maikel Cleto",5,2,3.6,8,0.04,0.04
"4902","cramedo01","Doc Cramer",8,4,4.5,12,0.04,0.01
"4903","davisik02","Ike Davis",3,1,3,4,0.04,0.03
"4904","dermoma01","Matt Dermody",6,3,4.5,9,0.04,0.06
"4905","dickeco01","Corey Dickerson",3,1,3,4,0.04,0.03
"4906","dohyky01","Kyle Dohy",3,1,3,4,0.04,0.03
"4907","doyneco01","Cory Doyne",5,2,3.6,8,0.04,0.04
"4908","dusaker01","Erv Dusak",4,2,4.5,6,0.04,0.03
"4909","earlebi02","Bill Earley",2,1,4.5,3,0.04,0.02
"4910","escobal02","Alcides Escobar",4,2,4.5,6,0.04,0.04
"4911","evansph01","Phillip Evans",3,1,3,4,0.04,0.03
"4912","floripe01","Pedro Florimón",5,2,3.6,8,0.04,0.03
"4913","francje02","Jeff Francoeur",4,2,4.5,6,0.04,0.03
"4914","gabinar01","Armando Gabino",5,3,5.4,8,0.04,0.05
"4915","gaffbr01","Brent Gaff",27,12,4,36,0.04,0.22
"4916","garcigr01","Greg Garcia",3,1,3,4,0.04,0.03
"4917","garvemi01","Mitch Garver",3,1,3,4,0.04,0.03
"4918","gaubjo01","John Gaub",3,1,3,4,0.04,0.04
"4919","gimench01","Chris Gimenez",3,1,3,4,0.04,0.04
"4920","gratema01","Mark Grater",3,1,3,4,0.04,0.02
"4921","guilmpr01","Preston Guilmet",8,4,4.5,12,0.04,0.09
"4922","gyorkje01","Jedd Gyorko",4,2,4.5,6,0.04,0.02
"4923","hanhoer01","Eric Hanhold",5,2,3.6,8,0.04,0.05
"4924","happia01","Ian Happ",3,1,3,4,0.04,0.03
"4925","haynehe01","Heath Haynes",4,1,2.25,6,0.04,0.02
"4926","heathde01","Deunte Heath",3,1,3,4,0.04,0.03
"4927","hendrel01","Elrod Hendricks",3,1,3,4,0.04,0.03
"4928","herrero01","Ronald Herrera",5,2,3.6,8,0.04,0.04
"4929","hickmji02","Jim Hickman",4,2,4.5,6,0.04,0.01
"4930","hottoto01","Tommy Hottovy",4,2,4.5,6,0.04,0.05
"4931","jannimi01","Mickey Jannis",9,5,5,14,0.04,0.02
"4932","jayjo02","Jon Jay",3,1,3,4,0.04,0.03
"4933","jewelja01","Jake Jewell",5,2,3.6,8,0.04,0.03
"4934","jimenju01","Juan Jimenez",5,2,3.6,8,0.04,0.05
"4935","kratzer01","Erik Kratz",4,2,4.5,6,0.04,0.04
"4936","lasteto01","Tommy La Stella",4,2,4.5,6,0.04,0.02
"4937","maccofr01","Frank MacCormack",27,17,5.67,36,0.04,0.14
"4938","martimi02","Michael Martinez",3,1,3,4,0.04,0.03
"4939","mathije01","Jeff Mathis",3,1,3,4,0.04,0.03
"4940","mcgousc01","Scott McGough",10,6,5.4,15,0.04,0.1
"4941","mcguire01","Reese McGuire",3,1,3,4,0.04,0.03
"4942","mckayco01","Cody McKay",3,1,3,4,0.04,0.03
"4943","millsbr02","Brad Mills",9,6,6,14,0.04,0.06
"4944","montebr01","Bryce Montes de Oca",9,5,5,14,0.04,0.12
"4945","munnisc01","Scott Munninghoff",4,2,4.5,6,0.04,0.04
"4946","newmajo01","Josh Newman",3,1,3,4,0.04,0.04
"4947","nogowjo01","John Nogowski",9,5,5,14,0.04,0.09
"4948","o'bried01","Eddie O Brien",3,1,3,4,0.04,0.02
"4949","paceljo01","John Pacella",4,1,2.25,6,0.04,0.04
"4950","padilni01","Nicholas Padilla",4,2,4.5,6,0.04,0.04
"4951","pennicl01","Cliff Pennington",4,2,4.5,6,0.04,0.04
"4952","phillja02","Jack Phillips",13,7,4.85,20,0.04,0.15
"4953","plaweke01","Kevin Plawecki",5,2,3.6,8,0.04,0.03
"4954","reyesfr01","Franmil Reyes",3,1,3,4,0.04,0.03
"4955","reynoma03","Matt Reynolds",4,2,4.5,6,0.04,0.04
"4956","riefecj01","C J  Riefenhauser",9,4,4,14,0.04,0.1
"4957","rochfmi01","Mike Rochford",2,1,4.5,3,0.04,0.02
"4958","ruary01","Ryan Rua",3,1,3,4,0.04,0.03
"4959","sanchca01","Yolmer Sanchez",4,2,4.5,6,0.04,0.04
"4960","sandopa01","Pablo Sandoval",3,1,3,4,0.04,0.03
"4961","schmege01","George Schmees",9,4,4,14,0.04,0.07
"4962","seamaki01","Kim Seaman",3,1,3,4,0.04,0.03
"4963","servebr01","Brian Serven",3,1,3,4,0.04,0.03
"4964","simpsjo01","Joe Simpson",3,1,3,4,0.04,0.03
"4965","slaglro01","Roger Slagle",3,1,3,4,0.04,0.03
"4966","smallet01","Ethan Small",15,8,4.8,22,0.04,0.08
"4967","stallja01","Jacob Stallings",3,1,3,4,0.04,0.03
"4968","stanfke01","Kevin Stanfield",5,2,3.6,8,0.04,0.05
"4969","swindrj01","R J  Swindle",5,2,3.6,8,0.04,0.04
"4970","tauchmi01","Mike Tauchman",4,2,4.5,6,0.04,0.04
"4971","tayloan01","Andrew Taylor",4,2,4.5,6,0.04,0.05
"4972","taylomi02","Michael A  Taylor",5,2,3.6,8,0.04,0.02
"4973","thompta01","Taylor Thompson",9,4,4,14,0.04,0.07
"4974","thorpbo02","Bob Thorpe",8,3,3.38,12,0.04,0.1
"4975","tolarke01","Kevin Tolar",4,2,4.5,6,0.04,0.05
"4976","tollest01","Steven Tolleson",3,1,3,4,0.04,0.04
"4977","vargail01","Ildemaro Vargas",3,1,3,4,0.04,0.03
"4978","wadete01","Terrell Wade",5,2,3.6,8,0.04,-0.01
"4979","waterst01","Steve Waterbury",5,2,3.6,8,0.04,0.05
"4980","wynnsau01","Austin Wynns",4,2,4.5,6,0.04,0.04
"4981","zobribe01","Ben Zobrist",3,1,3,4,0.04,0.03
"4982","nealbl01","Blaine Neal",76,34,4.03,81,0.04,0.6
"4983","ladedo01","Doyle Lade",440,223,4.56,214,0.03,2.03
"4984","albagi01","Gibson Alba",4,2,4.5,6,0.03,0.04
"4985","alldrca01","Cam Alldred",2,1,4.5,3,0.03,0.02
"4986","alouma01","Matty Alou",2,1,4.5,3,0.03,0.03
"4987","altheaa01","Aaron Altherr",3,1,3,4,0.03,0.03
"4988","arencjp01","J P  Arencibia",2,1,4.5,3,0.03,0.03
"4989","arroyru01","Rudy Arroyo",11,5,4.09,16,0.03,0.02
"4990","barkelu01","Luke Barker",10,5,4.5,15,0.03,0.05
"4991","barrefr01","Frank Barrett",4,2,4.5,6,0.03,0.06
"4992","bemboan01","Anthony Bemboom",3,1,3,4,0.03,0.03
"4993","bradlja02","Jackie Bradley Jr",3,1,3,4,0.03,0.03
"4994","brownjo04","Jophery Brown",3,1,3,4,0.03,0.03
"4995","buterdr01","Drew Butera",2,1,4.5,3,0.03,0.02
"4996","campbbr02","Brett Campbell",4,2,4.5,6,0.03,0.03
"4997","carpmi01","Mike Carp",3,1,3,4,0.03,0.02
"4998","ceronri01","Rick Cerone",2,1,4.5,3,0.03,0.02
"4999","changyu01","Yu Chang",5,3,5.4,8,0.03,0.02
"5000","chicktr01","Travis Chick",5,3,5.4,8,0.03,0.04
"5001","clarkda06","Darren Clarke",2,1,4.5,3,0.03,0.03
"5002","clarkza01","Zach Clark",3,1,3,4,0.03,0.04
"5003","congedi01","Dick Conger",4,2,4.5,6,0.03,0.01
"5004","corbiar01","Archie Corbin",3,1,3,4,0.03,0.02
"5005","coxte01","Terry Cox",3,1,3,4,0.03,0.04
"5006","cruzje01","Jesus Cruz",4,2,4.5,6,0.03,0.04
"5007","culbech01","Charlie Culberson",3,1,3,4,0.03,0.03
"5008","danisty01","Tyler Danish",3,1,3,4,0.03,0.02
"5009","darnach01","Chase d Arnaud",2,1,4.5,3,0.03,0.02
"5010","davidda02","Daniel Davidson",2,1,4.5,3,0.03,0.02
"5011","davista01","Taylor Davis",2,1,4.5,3,0.03,0.02
"5012","deckeja01","Jaff Decker",2,1,4.5,3,0.03,0.02
"5013","delanro01","Rob Delaney",2,1,4.5,3,0.03,0.02
"5014","delgaje01","Jesus Delgado",2,1,4.5,3,0.03,0.02
"5015","delosab01","Abel De Los Santos",3,1,3,4,0.03,0.02
"5016","demertr01","Travis Demeritte",4,2,4.5,6,0.03,0.03
"5017","desmoia01","Ian Desmond",2,1,4.5,3,0.03,0.02
"5018","dovede01","Dennis Dove",4,2,4.5,6,0.03,0.04
"5019","drummti01","Tim Drummond",5,2,3.6,8,0.03,0.09
"5020","duffijo01","John Duffie",13,5,3.46,20,0.03,0.09
"5021","duronni01","Nick Duron",2,1,4.5,3,0.03,0.02
"5022","elmorja01","Jake Elmore",2,1,4.5,3,0.03,0.02
"5023","federti01","Tim Federowicz",3,1,3,4,0.03,0.03
"5024","francte01","Terry Francona",3,1,3,4,0.03,0.03
"5025","frankse01","Seth Frankoff",4,2,4.5,6,0.03,0.03
"5026","gableke01","Ken Gables",139,85,5.5,57,0.03,1.81
"5027","garatvi01","Victor Garate",3,1,3,4,0.03,0.03
"5028","garcion01","Onelki García",3,1,3,4,0.03,0.03
"5029","gassnda01","Dave Gassner",10,4,3.6,15,0.03,0.09
"5030","gickge01","George Gick",2,1,4.5,3,0.03,0.03
"5031","gloadro01","Ross Gload",2,1,4.5,3,0.03,0.03
"5032","goinsry01","Ryan Goins",2,1,4.5,3,0.03,0.02
"5033","gordode01","Dee Strange Gordon",4,2,4.5,6,0.03,0.02
"5034","grosswa01","Wayne Gross",2,1,4.5,3,0.03,0.02
"5035","grother02","Ernest Groth",3,1,3,4,0.03,0.01
"5036","guilllu01","Luis Guillorme",3,1,3,4,0.03,0.03
"5037","guyerbr01","Brandon Guyer",2,1,4.5,3,0.03,0.02
"5038","hatlema01","Marcus Hatley",2,1,4.5,3,0.03,0.02
"5039","heathmi03","Mike Heathcott",3,1,3,4,0.03,0.04
"5040","heinety01","Tyler Heineman",3,1,3,4,0.03,0.03
"5041","heydegr01","Greg Heydeman",3,1,3,4,0.03,0.03
"5042","hoagmy01","Myril Hoag",3,1,3,4,0.03,0.02
"5043","holadbr01","Bryan Holaday",2,1,4.5,3,0.03,0.02
"5044","howarch02","Chris Howard",2,1,4.5,3,0.03,0.01
"5045","johnsal02","Alan Johnson",4,2,4.5,6,0.03,0.06
"5046","johnsro07","Rob Johnson",2,1,4.5,3,0.03,0.02
"5047","jungeke01","Ken Jungels",3,1,3,4,0.03,0.01
"5048","kellyca02","Carson Kelly",3,1,3,4,0.03,0.03
"5049","kingesc01","Scott Kingery",4,2,4.5,6,0.03,0.04
"5050","kingmda01","Dave Kingman",4,2,4.5,6,0.03,0.04
"5051","kinslia01","Ian Kinsler",2,1,4.5,3,0.03,0.02
"5052","kreugri01","Rick Kreuger",3,1,3,4,0.03,0.03
"5053","ladenty01","Tyler Ladendorf",2,1,4.5,3,0.03,0.02
"5054","lamarry01","Ryan LaMarre",2,1,4.5,3,0.03,0.02
"5055","landrla01","Larry Landreth",9,4,4,14,0.03,0.06
"5056","larocad01","Adam LaRoche",2,1,4.5,3,0.03,0.02
"5057","lawva01","Vance Law",3,1,3,4,0.03,0.03
"5058","leroyjo01","John LeRoy",2,1,4.5,3,0.03,0.02
"5059","llovema01","Mauricio Llovera",4,2,4.5,6,0.03,0.04
"5060","longbo01","Bob Long",21,11,4.71,32,0.03,0.1
"5061","lopezar02","Arturo Lopez",3,1,3,4,0.03,0.02
"5062","luplojo01","Jordan Luplow",3,1,3,4,0.03,0.02
"5063","lyonsst01","Steve Lyons",3,1,3,4,0.03,0.02
"5064","maldoma01","Martín Maldonado",2,1,4.5,3,0.03,0.03
"5065","mallema01","Mal Mallette",2,1,4.5,3,0.03,0.01
"5066","mapledi01","Dillon Maples",9,5,5,14,0.03,0.12
"5067","marksju01","Justin Marks",4,2,4.5,6,0.03,0.05
"5068","marsosa01","Sam Marsonek",2,1,4.5,3,0.03,0.02
"5069","martean01","Andy Marte",2,1,4.5,3,0.03,0.03
"5070","martejo01","Jose Marte",11,5,4.09,16,0.03,0.11
"5071","martiwi01","Willie Martinez",4,2,4.5,6,0.03,0.01
"5072","mckenry01","Ryan McKenna",4,2,4.5,6,0.03,0.04
"5073","merceye01","Yermín Mercedes",3,1,3,4,0.03,0.03
"5074","merriwh01","Whit Merrifield",4,2,4.5,6,0.03,0.02
"5075","moralke01","Kendrys Morales",2,1,4.5,3,0.03,0.02
"5076","morelmi01","Mitch Moreland",2,1,4.5,3,0.03,0.03
"5077","mosebro01","Robert Mosebach",3,1,3,4,0.03,0.04
"5078","nancesh01","Shane Nance",8,4,4.5,12,0.03,0.01
"5079","nittovi01","Vinny Nittoli",4,2,4.5,6,0.03,0.03
"5080","obrieri01","Riley O Brien",5,2,3.6,8,0.03,0.01
"5081","ogandne01","Nefi Ogando",6,3,4.5,9,0.03,0.06
"5082","ojedaau01","Augie Ojeda",2,1,4.5,3,0.03,0.03
"5083","owenshe01","Henry Owens",4,2,4.5,6,0.03,0.04
"5084","owingch01","Chris Owings",4,2,4.5,6,0.03,0.03
"5085","paynemi01","Mike Payne",6,3,4.5,9,0.03,0.08
"5086","peralda01","David Peralta",4,2,4.5,6,0.03,0.03
"5087","perezhe01","Hernán Pérez",2,1,4.5,3,0.03,0.02
"5088","phillbr02","Brett Phillips",3,1,3,4,0.03,0.03
"5089","povsema01","Max Povse",6,3,4.5,9,0.03,0.06
"5090","raburry01","Ryan Raburn",2,1,4.5,3,0.03,0.02
"5091","ramirsa01","Santiago Ramirez",3,1,3,4,0.03,0.03
"5092","ramsema01","Matt Ramsey",2,1,4.5,3,0.03,0.02
"5093","rearich01","Chris Rearick",5,2,3.6,8,0.03,0.02
"5094","revento01","Todd Revenig",2,1,4.5,3,0.03,0.02
"5095","rhameja01","Jacob Rhame",15,8,4.8,22,0.03,0.07
"5096","roberda10","Daniel Robertson",2,1,4.5,3,0.03,0.02
"5097","robincl01","Clint Robinson",2,1,4.5,3,0.03,0.02
"5098","robinsh01","Shane Robinson",2,1,4.5,3,0.03,0.02
"5099","rodriye01","Yerry Rodriguez",2,1,4.5,3,0.03,0.02
"5100","rojasco01","Cookie Rojas",2,1,4.5,3,0.03,0.02
"5101","rondojo01","Jorge Rondon",2,1,4.5,3,0.03,0.03
"5102","rosalad01","Adam Rosales",4,2,4.5,6,0.03,0.03
"5103","rosedo01","Don Rose",2,1,4.5,3,0.03,0.03
"5104","rossmbu01","Bubby Rossman",4,2,4.5,6,0.03,0.02
"5105","rufda01","Darin Ruf",4,2,4.5,6,0.03,0.04
"5106","sanchan03","Angel Sánchez",19,10,4.74,28,0.03,0.07
"5107","sanchhu01","Humberto Sanchez",2,1,4.5,3,0.03,0.03
"5108","schatje01","Jeff Schattinger",2,1,4.5,3,0.03,0.02
"5109","schroma01","Max Schrock",3,1,3,4,0.03,0.03
"5110","schutca01","Carl Schutz",3,1,3,4,0.03,0.04
"5111","sedloco01","Cody Sedlock",8,4,4.5,12,0.03,0.08
"5112","shumaha01","Harry Shuman",3,1,3,4,0.03,0.01
"5113","sinkbbr01","Brett Sinkbeil",3,1,3,4,0.03,0.03
"5114","spangco01","Cory Spangenberg",5,2,3.6,8,0.03,0.05
"5115","spiezsc01","Scott Spiezio",2,1,4.5,3,0.03,0.03
"5116","sucreje01","Jesús Sucre",4,2,4.5,6,0.03,0.03
"5117","torrelu01","Luis Torrens",5,2,3.6,8,0.03,0.02
"5118","tsengje01","Jen Ho Tseng",9,4,4,14,0.03,0.09
"5119","veselbo01","Bob Veselic",3,1,3,4,0.03,0.03
"5120","vieirth01","Thyago Vieira",2,1,4.5,3,0.03,0.02
"5121","waddeja01","Jason Waddell",2,1,4.5,3,0.03,0.03
"5122","welkedu01","Duke Welker",2,1,4.5,3,0.03,0.02
"5123","wheelja01","Jason Wheeler",5,2,3.6,8,0.03,0.04
"5124","whelake01","Kevin Whelan",2,1,4.5,3,0.03,0.02
"5125","wisede01","Dewayne Wise",2,1,4.5,3,0.03,0.02
"5126","zinkch01","Charlie Zink",4,2,4.5,6,0.03,0.06
"5127","tanneje01","Jesse Tannehill",1340,625,4.2,524,0.0299999999999999,12.64
"5128","hansesn01","Snipe Hansen",277,117,3.8,112,0.02,4.24
"5129","lohrmbi01","Bill Lohrman",978,422,3.88,496,0.02,8.87
"5130","alberha01","Hanser Alberto",2,1,4.5,3,0.02,0.02
"5131","almoral01","Albert Almora",3,2,6,4,0.02,0.02
"5132","alvarda01","Dario Alvarez",4,2,4.5,6,0.02,-0.03
"5133","andermi01","Mike Anderson",2,1,4.5,3,0.02,0.02
"5134","annade01","Dean Anna",2,1,4.5,3,0.02,0.03
"5135","antoldu01","Dustin Antolin",3,1,3,4,0.02,0.02
"5136","aokino01","Nori Aoki",3,1,3,4,0.02,0.03
"5137","arauzjo01","Jonathan Araúz",2,1,4.5,3,0.02,0.02
"5138","arroych01","Christian Arroyo",3,1,3,4,0.02,0.02
"5139","aucoide01","Derek Aucoin",2,1,4.5,3,0.02,0.01
"5140","bailobo01","Bob Bailor",2,1,4.5,3,0.02,0.02
"5141","beanco01","Colter Bean",2,1,4.5,3,0.02,0.02
"5142","belfimi01","Mike Belfiore",2,1,4.5,3,0.02,0.02
"5143","bittije01","Jeff Bittiger",13,7,4.85,20,0.02,0.08
"5144","blockte01","Terry Blocker",2,1,4.5,3,0.02,0.02
"5145","bogusbr01","Brian Bogusevic",2,1,4.5,3,0.02,0.02
"5146","boveemi01","Mike Bovee",4,2,4.5,6,0.02,0.03
"5147","brownja04","Jamie Brown",9,4,4,14,0.02,0.06
"5148","burnsan01","Andy Burns",3,1,3,4,0.02,0.02
"5149","burnssh01","Sheldon Burnside",5,3,5.4,8,0.02,0.07
"5150","cangejo01","John Cangelosi",2,1,4.5,3,0.02,0.02
"5151","carteje01","Jeff Carter",15,8,4.8,22,0.02,0.03
"5152","castifa01","Fabio Castillo",3,1,3,4,0.02,0.03
"5153","clemeer01","Ernie Clement",6,3,4.5,9,0.02,0.03
"5154","colsolo01","Loyd Colson",2,1,4.5,3,0.02,0.03
"5155","coltola01","Larry Colton",2,1,4.5,3,0.02,0.03
"5156","comptcl01","Clint Compton",2,1,4.5,3,0.02,0.02
"5157","conlopj01","P J  Conlon",15,8,4.8,22,0.02,0.09
"5158","contrna01","Nardi Contreras",10,5,4.5,15,0.02,0.07
"5159","cookea01","Earl Cook",4,2,4.5,6,0.02,0.06
"5160","couchmi01","Mike Couchee",15,7,4.2,22,0.02,0.06
"5161","croneja01","Jake Cronenworth",2,1,4.5,3,0.02,0.02
"5162","cuddymi01","Michael Cuddyer",1,0,0,2,0.02,0.01
"5163","dascedo01","Doug Dascenzo",2,1,4.5,3,0.02,0.02
"5164","davidda01","Dave Davidson",3,1,3,4,0.02,0.03
"5165","davisch01","Chili Davis",2,1,4.5,3,0.02,0.01
"5166","dela_fr01","Francisco de la Rosa",4,2,4.5,6,0.02,0.02
"5167","dempsma01","Mark Dempsey",4,2,4.5,6,0.02,0.02
"5168","dempsri01","Rick Dempsey",2,1,4.5,3,0.02,0.01
"5169","dillago01","Gordon Dillard",3,1,3,4,0.02,0.01
"5170","doyleto01","Tommy Doyle",8,4,4.5,12,0.02,0.08
"5171","doziebr01","Brian Dozier",3,1,3,4,0.02,0.03
"5172","doziehu01","Hunter Dozier",3,1,3,4,0.02,0.01
"5173","drurybr01","Brandon Drury",2,1,4.5,3,0.02,0.01
"5174","dunnad01","Adam Dunn",2,1,4.5,3,0.02,0.03
"5175","dunnsc01","Scott Dunn",4,2,4.5,6,0.02,0.04
"5176","egberja01","Jack Egbert",3,2,6,4,0.02,0.03
"5177","eibnebr01","Brett Eibner",11,6,4.91,16,0.02,0.09
"5178","fordmi01","Mike Ford",5,3,5.4,8,0.02,0.04
"5179","forsylo01","Logan Forsythe",2,1,4.5,3,0.02,0.02
"5180","foxxji01","Jimmie Foxx",2,1,4.5,3,0.02,0.01
"5181","frankni01","Nick Franklin",2,1,4.5,3,0.02,0.01
"5182","frazito01","Todd Frazier",2,1,4.5,3,0.02,0.02
"5183","freemmi01","Mike Freeman",2,1,4.5,3,0.02,0.02
"5184","fuentjo01","Joshua Fuentes",2,1,4.5,3,0.02,0.02
"5185","gantnji01","Jim Gantner",2,1,4.5,3,0.02,0.02
"5186","garrist01","Steve Garrison",1,0,0,2,0.02,0.01
"5187","gennesc01","Scooter Gennett",2,1,4.5,3,0.02,0.02
"5188","giovaed01","Ed Giovanola",2,1,4.5,3,0.02,0.01
"5189","gonzare01","Rene Gonzales",2,1,4.5,3,0.02,0.01
"5190","gordoal01","Alex Gordon",6,3,4.5,9,0.02,0.05
"5191","gosseph01","Phil Gosselin",2,1,4.5,3,0.02,0.02
"5192","grahabi02","Bill Graham",2,1,4.5,3,0.02,0.03
"5193","greench01","Chris Green",3,1,3,4,0.02,0.04
"5194","grichra01","Randal Grichuk",2,1,4.5,3,0.02,0.02
"5195","hamilje01","Jeff Hamilton",3,1,3,4,0.02,0.05
"5196","harrile01","Lenny Harris",2,1,4.5,3,0.02,0.01
"5197","hernafe03","Fernando Hernandez",3,2,6,4,0.02,0.03
"5198","honeybr01","Brent Honeywell Jr",12,6,4.5,18,0.02,0.02
"5199","houseja01","James Houser",2,1,4.5,3,0.02,0.02
"5200","hoyinja01","Jared Hoying",2,1,4.5,3,0.02,0.01
"5201","hudsoje01","Jesse Hudson",2,1,4.5,3,0.02,0.02
"5202","hurstbi01","Bill Hurst",2,1,4.5,3,0.02,0.01
"5203","jacqupa01","Pat Jacquez",2,1,4.5,3,0.02,0.02
"5204","janispa01","Paul Janish",3,2,6,4,0.02,0.03
"5205","jankojo01","Jordan Jankowski",7,4,5.14,10,0.02,0.03
"5206","jimend'01","D Angelo Jimenez",2,1,4.5,3,0.02,0.01
"5207","jonesal02","Al Jones",2,1,4.5,3,0.02,0.02
"5208","kardopa01","Paul Kardow",2,1,4.5,3,0.02,0.01
"5209","knighdu01","Dusten Knight",20,10,4.5,30,0.02,0.23
"5210","kreutfr01","Frank Kreutzer",2,1,4.5,3,0.02,0
"5211","kunzed01","Eddie Kunz",2,1,4.5,3,0.02,0.02
"5212","ladwiaj01","A J  Ladwig",9,5,5,14,0.02,0.02
"5213","lailbr01","Brady Lail",6,3,4.5,9,0.02,0.05
"5214","lancega01","Gary Lance",2,1,4.5,3,0.02,0.02
"5215","lehewji01","Jim Lehew",3,1,3,4,0.02,0
"5216","leonar02","Arcenio Leon",11,6,4.91,16,0.02,0.11
"5217","lintz02","Tzu Wei Lin",2,1,4.5,3,0.02,0.02
"5218","lopesti01","Tim Lopes",2,1,4.5,3,0.02,0.02
"5219","lopezfe01","Felipe Lopez",1,0,0,2,0.02,0.01
"5220","maclaev01","Evan MacLane",2,1,4.5,3,0.02,0.02
"5221","maiermi01","Mitch Maier",1,0,0,2,0.02,0.01
"5222","manzara01","Ravelo Manzanillo",10,5,4.5,15,0.02,0.02
"5223","martefr01","Francis Martes",76,37,4.38,72,0.02,0.65
"5224","marteke02","Kelvin Marte",6,2,3,9,0.02,0.03
"5225","mayered02","Ed Mayer",10,6,5.4,15,0.02,-0.01
"5226","mccoymi01","Mike McCoy",1,0,0,2,0.02,0.01
"5227","mcraeno01","Norm McRae",5,3,5.4,8,0.02,0.06
"5228","mendoma01","Mario Mendoza",2,1,4.5,3,0.02,0.01
"5229","milesaa01","Aaron Miles",2,1,4.5,3,0.02,0.02
"5230","milleja03","Jason Miller",5,3,5.4,8,0.02,0.04
"5231","millero04","Roger Miller",4,2,4.5,6,0.02,0.03
"5232","molinya01","Yadier Molina",5,3,5.4,8,0.02,0.02
"5233","montemi01","Miguel Montero",2,1,4.5,3,0.02,0.02
"5234","moonebi01","Bill Mooneyham",101,52,4.63,71,0.02,0.85
"5235","morilju01","Juan Morillo",4,2,4.5,6,0.02,0.03
"5236","mosesjo01","John Moses",2,1,4.5,3,0.02,0.02
"5237","mulligr01","Greg Mullins",2,1,4.5,3,0.02,0.01
"5238","neumeda01","Dan Neumeier",3,2,6,4,0.02,0.01
"5239","nichobr01","Brett Nicholas",3,2,6,4,0.02,0.03
"5240","nordhwa01","Wayne Nordhagen",3,1,3,4,0.02,0.03
"5241","nunezed02","Eduardo Núñez",2,1,4.5,3,0.02,0.02
"5242","o'toode01","Denny O Toole",6,3,4.5,9,0.02,0.07
"5243","overymi01","Mike Overy",6,3,4.5,9,0.02,0.05
"5244","pawlojo01","John Pawlowski",3,1,3,4,0.02,0.03
"5245","peterbr01","Bryan Petersen",1,0,0,2,0.02,0.01
"5246","piktuge01","George Piktuzis",10,5,4.5,15,0.02,0.06
"5247","pujolal01","Albert Pujols",4,2,4.5,6,0.02,0.02
"5248","reckean01","Anthony Recker",2,1,4.5,3,0.02,0.02
"5249","reddijo01","Josh Reddick",2,1,4.5,3,0.02,0.01
"5250","reyespa01","Pablo Reyes",2,1,4.5,3,0.02,0.02
"5251","roberco01","Connor Robertson",3,1,3,4,0.02,0.04
"5252","rogerja03","Jake Rogers",3,1,3,4,0.02,0.03
"5253","rominan01","Andrew Romine",3,1,3,4,0.02,0.02
"5254","rossco01","Cody Ross",1,0,0,2,0.02,0.01
"5255","ruizca01","Carlos Ruiz",2,1,4.5,3,0.02,0.02
"5256","salazlu01","Luis Salazar",2,1,4.5,3,0.02,0.02
"5257","sauveri01","Rich Sauveur",11,6,4.91,16,0.02,-0.08
"5258","schulda01","Dave Schuler",2,1,4.5,3,0.02,0.01
"5259","segelhe01","Herman Segelke",3,1,3,4,0.02,0.02
"5260","smithbo03","Bob Smith",2,1,4.5,3,0.02,0.01
"5261","smithtr01","Travis Smith",2,1,4.5,3,0.02,0
"5262","smolija01","Jake Smolinski",3,1,3,4,0.02,0.02
"5263","swishni01","Nick Swisher",1,0,0,2,0.02,0.01
"5264","tejadru01","Rubén Tejada",2,1,4.5,3,0.02,0.01
"5265","thomami01","Mike Thomas",2,1,4.5,3,0.02,0.01
"5266","threeer01","Erick Threets",3,1,3,4,0.02,0.04
"5267","tombean01","Andy Tomberlin",2,1,4.5,3,0.02,0.01
"5268","tracyma01","Matt Tracy",3,1,3,4,0.02,0.03
"5269","turneju01","Justin Turner",2,1,4.5,3,0.02,0.02
"5270","valdewi01","Wilson Valdez",1,0,0,2,0.02,0.01
"5271","vancujo01","Johnny Van Cuyk",8,4,4.5,12,0.02,0.11
"5272","vanevjo01","Jonathan Van Every",1,0,0,2,0.02,0.01
"5273","vastoje01","Jerry Vasto",7,3,3.86,10,0.02,0.04
"5274","whislwe01","Wes Whisler",2,1,4.5,3,0.02,0.03
"5275","whitesh01","Shannon Withem",3,1,3,4,0.02,0.01
"5276","willite01","Ted Williams",3,1,3,4,0.02,0.04
"5277","wilsobi02","Bill Wilson",2,1,4.5,3,0.02,0.01
"5278","zeileto01","Todd Zeile",2,1,4.5,3,0.02,0.01
"5279","stonede01","Dean Stone",730,363,4.48,491,0.0100000000000002,4.42
"5280","ellioju01","Jumbo Elliott",995,449,4.06,574,0.0100000000000001,9.09
"5281","adriaeh01","Ehire Adrianza",2,1,4.5,3,0.01,0.02
"5282","alcanse01","Sergio Alcántara",1,0,0,2,0.01,0.01
"5283","aldremi01","Mike Aldrete",1,0,0,2,0.01,0.01
"5284","alvarab01","Abe Alvarez",7,4,5.14,10,0.01,0.01
"5285","anderdr02","Drew Anderson",5,3,5.4,8,0.01,0.05
"5286","arnolsc01","Scott Arnold",7,4,5.14,10,0.01,0.09
"5287","astudwi01","Willians Astudillo",3,2,6,4,0.01,0.02
"5288","barklje01","Jeff Barkley",3,1,3,4,0.01,0.06
"5289","battoch01","Chris Batton",2,1,4.5,3,0.01,0.01
"5290","beaslje01","Jeremy Beasley",1,0,0,2,0.01,0.01
"5291","beenean01","Andy Beene",2,1,4.5,3,0.01,0.02
